epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,413.436,1.38809,0.81602,0.00776,0.59678,0.48821,0.47453,0.20971,1.89964,1.77576,0.01527,0.000576755,0.000576755,0.000576755
43,422.722,1.35694,0.78066,0.0076,0.57583,0.5045,0.48283,0.21562,1.90924,1.65167,0.01545,0.000574554,0.000574554,0.000574554
44,431.97,1.33296,0.77691,0.00741,0.57199,0.53042,0.48954,0.21156,1.98955,1.63729,0.01633,0.000572353,0.000572353,0.000572353
45,441.314,1.37484,0.79818,0.00778,0.57972,0.50669,0.4861,0.21314,1.93002,1.60872,0.0154,0.000570152,0.000570152,0.000570152
46,450.682,1.3244,0.75753,0.00728,0.60683,0.50114,0.49244,0.2126,1.94054,1.6451,0.01589,0.00056795,0.00056795,0.00056795
47,460.148,1.33099,0.76138,0.00768,0.61232,0.50599,0.49854,0.2141,1.91724,1.63487,0.01548,0.000565749,0.000565749,0.000565749
48,469.337,1.32711,0.75504,0.00757,0.58097,0.4993,0.48197,0.21239,1.91606,1.73053,0.01556,0.000563548,0.000563548,0.000563548
49,478.947,1.28804,0.71556,0.00681,0.59216,0.51028,0.485,0.21018,1.94179,1.82618,0.01604,0.000561347,0.000561347,0.000561347
50,488.403,1.27346,0.71894,0.00704,0.58187,0.51602,0.48812,0.2187,1.88678,1.61821,0.01489,0.000559146,0.000559146,0.000559146
51,497.892,1.28697,0.70808,0.0069,0.56738,0.5158,0.48296,0.20983,1.92273,1.53707,0.01537,0.000556945,0.000556945,0.000556945
52,507.244,1.26253,0.70906,0.00713,0.59459,0.49713,0.46576,0.2001,1.90591,1.76611,0.01507,0.000554744,0.000554744,0.000554744
53,516.569,1.2929,0.72382,0.00694,0.60649,0.50545,0.48748,0.21283,1.91112,1.6726,0.01524,0.000552543,0.000552543,0.000552543
54,525.859,1.32305,0.71054,0.007,0.55869,0.51282,0.48136,0.21019,1.95011,1.66976,0.01559,0.000550342,0.000550342,0.000550342
55,535.147,1.27802,0.71354,0.00712,0.58899,0.48607,0.46645,0.20301,1.93409,1.74456,0.01535,0.000548141,0.000548141,0.000548141
56,544.347,1.27444,0.68971,0.0068,0.60177,0.5105,0.48021,0.21167,1.91602,1.77692,0.01512,0.00054594,0.00054594,0.00054594
57,553.592,1.25039,0.66417,0.00667,0.58261,0.50179,0.47573,0.20917,1.95314,1.67236,0.01574,0.000543738,0.000543738,0.000543738
