epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
108,15659.2,1.01844,0.47416,0.00449,0.91691,0.84288,0.89894,0.59479,1.38917,0.65396,0.00865,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,15803.7,1.0014,0.46907,0.0044,0.9175,0.84314,0.90014,0.59524,1.38841,0.65818,0.00863,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,15949.6,0.99681,0.46583,0.00443,0.91694,0.84291,0.89887,0.59469,1.38744,0.662,0.00862,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,16093.9,0.99338,0.46861,0.00441,0.91779,0.84271,0.89911,0.59499,1.38819,0.6591,0.00863,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,16238.3,0.98742,0.46441,0.00435,0.91725,0.84278,0.89822,0.595,1.38802,0.66019,0.00862,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,16382.7,0.9881,0.46075,0.00436,0.91556,0.84089,0.89731,0.59501,1.38823,0.65979,0.00863,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,16527.1,0.98238,0.45353,0.0043,0.91629,0.84188,0.8976,0.59513,1.38749,0.65959,0.00862,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,16670.8,0.96897,0.44826,0.0043,0.91702,0.84211,0.89727,0.59527,1.38758,0.66327,0.00862,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,16816,0.96504,0.44188,0.00424,0.91741,0.84101,0.89777,0.59536,1.38736,0.66406,0.00862,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,16962.3,0.96263,0.44434,0.0042,0.91232,0.8454,0.89838,0.59516,1.38733,0.66684,0.00862,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,17106.4,0.95637,0.44696,0.00421,0.91408,0.84537,0.89821,0.59493,1.38715,0.66711,0.00863,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,17250.2,0.95298,0.43909,0.00414,0.91811,0.84305,0.89843,0.59573,1.38635,0.66811,0.00862,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,17396.9,0.94726,0.43939,0.00406,0.90904,0.85076,0.89884,0.59598,1.38643,0.66903,0.00862,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,17543.5,0.94528,0.43424,0.0041,0.90898,0.85201,0.89944,0.59626,1.38494,0.67123,0.00861,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
122,17689.8,0.94513,0.43384,0.00409,0.921,0.8417,0.8986,0.5957,1.38523,0.67076,0.00862,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
123,17834,0.9345,0.42622,0.00404,0.92025,0.84393,0.89842,0.59544,1.38512,0.67128,0.00861,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
124,17978.3,0.92832,0.42882,0.00404,0.91982,0.84314,0.89836,0.59502,1.3858,0.67096,0.00863,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
125,18122.6,0.92912,0.43079,0.00399,0.90994,0.85213,0.89723,0.59541,1.38627,0.67327,0.00864,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
126,18267.1,0.92039,0.42201,0.00399,0.90957,0.8524,0.89718,0.59537,1.38646,0.67418,0.00864,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
127,18411.7,0.91218,0.42032,0.00393,0.90938,0.85202,0.89827,0.59575,1.38519,0.67392,0.00862,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
128,18556.1,0.91294,0.41918,0.00395,0.91113,0.85001,0.89813,0.59609,1.38517,0.67582,0.00862,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
129,18701.1,0.90209,0.41472,0.00388,0.9087,0.85203,0.89781,0.59617,1.38452,0.67703,0.00861,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
