epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,4538.87,1.32759,0.74483,0.00739,0.87624,0.80711,0.86843,0.51623,1.37218,0.71339,0.01092,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
33,4675.28,1.31956,0.74,0.00733,0.87714,0.81608,0.8758,0.52621,1.36134,0.68571,0.01087,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
34,4812.7,1.31001,0.73252,0.00726,0.88235,0.79903,0.8686,0.52382,1.35709,0.69986,0.01088,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
35,4949.25,1.31087,0.73472,0.00726,0.89281,0.80644,0.86903,0.52896,1.34522,0.68958,0.01073,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
36,5086.82,1.29975,0.72507,0.00724,0.87768,0.80853,0.87051,0.53144,1.34046,0.70092,0.01069,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
37,5224.34,1.29028,0.7161,0.00716,0.87962,0.81238,0.87592,0.53306,1.34338,0.67854,0.01065,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
38,5361.84,1.28575,0.70753,0.00712,0.88258,0.81099,0.87286,0.53322,1.34093,0.67292,0.01065,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
39,5498.69,1.28126,0.70389,0.00707,0.88001,0.82102,0.8747,0.53792,1.32894,0.66118,0.01064,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
40,5635.75,1.27901,0.69632,0.00699,0.86356,0.82603,0.87395,0.53593,1.32876,0.67123,0.01051,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
41,5771.36,1.26869,0.68593,0.00698,0.87995,0.8159,0.87891,0.54053,1.33193,0.67665,0.01062,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
42,5907.9,1.26021,0.68556,0.00694,0.88602,0.8184,0.88198,0.54678,1.31989,0.66688,0.01046,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
43,6045.46,1.25723,0.68232,0.007,0.8821,0.81835,0.87963,0.54608,1.31856,0.66373,0.01052,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
44,6181.57,1.24425,0.67453,0.00678,0.89062,0.82053,0.8835,0.54695,1.32227,0.66177,0.01054,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
45,6319.07,1.24456,0.66313,0.00685,0.87968,0.82799,0.88203,0.5492,1.31569,0.6542,0.01046,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
46,6456.39,1.2409,0.65346,0.00676,0.88477,0.81953,0.8822,0.5521,1.31099,0.65006,0.01033,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
47,6593.36,1.2328,0.66374,0.00678,0.89213,0.82283,0.88421,0.55311,1.30601,0.66419,0.0104,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
48,6730.5,1.22835,0.65196,0.00666,0.89097,0.82893,0.88478,0.55575,1.30572,0.65068,0.01038,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
49,6867.63,1.2257,0.64781,0.00671,0.89262,0.82303,0.88542,0.55466,1.30408,0.64924,0.01033,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
50,7003.45,1.21499,0.645,0.00665,0.88341,0.82957,0.88692,0.55796,1.30495,0.6561,0.01032,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
51,7139.54,1.21978,0.64457,0.0066,0.89168,0.82506,0.88858,0.55913,1.30328,0.65531,0.01031,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
52,7276.12,1.20525,0.64005,0.00652,0.88922,0.82333,0.88552,0.55557,1.29813,0.66215,0.01029,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
53,7411.4,1.2061,0.63659,0.00651,0.88216,0.82938,0.88485,0.55915,1.29508,0.64996,0.01027,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
54,7548.16,1.19189,0.62421,0.00647,0.90139,0.81868,0.88747,0.56043,1.29363,0.65725,0.01029,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,7684.65,1.19288,0.62312,0.00639,0.89955,0.83007,0.88892,0.56471,1.28442,0.65346,0.01022,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,7821.73,1.18394,0.6189,0.00636,0.89741,0.82673,0.8918,0.56541,1.28641,0.64864,0.01025,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,7957.99,1.18347,0.61441,0.0064,0.89854,0.82778,0.89163,0.5651,1.28627,0.65098,0.01023,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,8093.61,1.1754,0.60692,0.00631,0.90001,0.83406,0.89098,0.56826,1.28142,0.64789,0.01021,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,8230.21,1.17747,0.60862,0.00637,0.91114,0.82546,0.89298,0.57007,1.27921,0.6453,0.01019,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,8367.65,1.16305,0.605,0.00627,0.89793,0.8394,0.89149,0.57094,1.27649,0.64538,0.0102,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,8504.44,1.16337,0.59806,0.00623,0.89378,0.83834,0.89353,0.57419,1.27464,0.64582,0.0102,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,8641.24,1.15357,0.58957,0.00615,0.89961,0.83623,0.89071,0.57205,1.27246,0.64874,0.01019,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,8776.68,1.15342,0.58769,0.00615,0.89674,0.83776,0.89093,0.57345,1.26902,0.64936,0.01014,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,8912.05,1.14738,0.58417,0.00612,0.8918,0.83841,0.8923,0.57515,1.26686,0.64664,0.01011,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,9048.87,1.14359,0.57696,0.00617,0.90176,0.82953,0.89277,0.57498,1.26924,0.64668,0.01012,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,9184.25,1.13912,0.57415,0.00608,0.91132,0.81914,0.89207,0.5745,1.2691,0.65077,0.01012,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,9319.84,1.12831,0.57125,0.00606,0.90396,0.82696,0.89403,0.57635,1.26967,0.6518,0.01015,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,9456.85,1.12551,0.56674,0.00599,0.8965,0.83612,0.89285,0.57815,1.26583,0.65849,0.01009,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,9593.79,1.12289,0.55458,0.00604,0.89267,0.84016,0.89339,0.57772,1.2654,0.65997,0.0101,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,9729.35,1.12307,0.56348,0.00595,0.90458,0.82648,0.89369,0.57793,1.26542,0.66134,0.01012,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,9864.81,1.11882,0.55878,0.00594,0.89127,0.83744,0.89192,0.57788,1.26411,0.65608,0.01009,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,10000,1.11125,0.55613,0.0059,0.91056,0.82711,0.89505,0.58079,1.25801,0.65457,0.01004,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,10136.8,1.10128,0.54985,0.00586,0.89956,0.83805,0.8936,0.58018,1.25615,0.65324,0.00999,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,10272.2,1.10201,0.54612,0.00577,0.89731,0.83724,0.89306,0.58152,1.25654,0.6544,0.01001,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,10413.6,1.09902,0.5385,0.00574,0.9007,0.83617,0.89282,0.5824,1.25537,0.65482,0.01003,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,10550.3,1.09486,0.54149,0.0058,0.90411,0.83011,0.89286,0.58216,1.25553,0.65258,0.01002,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,10685.2,1.0865,0.53067,0.00571,0.90731,0.83054,0.89316,0.58231,1.25343,0.65186,0.01001,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,10820.6,1.08157,0.53347,0.0057,0.90479,0.83299,0.89133,0.58189,1.25108,0.65942,0.00999,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,10955.7,1.08099,0.53201,0.00572,0.90808,0.82748,0.89001,0.58262,1.24963,0.66174,0.00999,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,11092.4,1.0745,0.52298,0.00567,0.90578,0.83292,0.89222,0.5829,1.25189,0.65358,0.01001,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,11228.7,1.07201,0.52393,0.00556,0.90959,0.83395,0.89289,0.5827,1.24929,0.663,0.00996,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,11364.1,1.06636,0.52382,0.00554,0.90925,0.83703,0.89376,0.58213,1.24991,0.66514,0.00998,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,11500.2,1.06237,0.52155,0.00558,0.9117,0.8359,0.89406,0.58164,1.24946,0.66798,0.00996,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,11635.4,1.05268,0.51125,0.0055,0.9114,0.83331,0.89378,0.5825,1.2497,0.66336,0.00998,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
